0,5,287,anonymous.png,516,741
1,18,419,anonymous.png,516,741
2,45,500,anonymous.png,516,741
3,82,596,anonymous.png,516,741
4,125,660,anonymous.png,516,741
5,161,694,anonymous.png,516,741
6,200,714,anonymous.png,516,741
7,231,728,anonymous.png,516,741
8,261,739,anonymous.png,516,741
9,304,724,anonymous.png,516,741
10,334,708,anonymous.png,516,741
11,361,688,anonymous.png,516,741
12,391,658,anonymous.png,516,741
13,432,595,anonymous.png,516,741
14,469,505,anonymous.png,516,741
15,497,419,anonymous.png,516,741
16,512,291,anonymous.png,516,741
17,42,210,anonymous.png,516,741
18,78,197,anonymous.png,516,741
19,128,190,anonymous.png,516,741
20,174,196,anonymous.png,516,741
21,224,229,anonymous.png,516,741
22,291,229,anonymous.png,516,741
23,339,190,anonymous.png,516,741
24,391,187,anonymous.png,516,741
25,437,194,anonymous.png,516,741
26,465,208,anonymous.png,516,741
27,256,277,anonymous.png,516,741
28,258,322,anonymous.png,516,741
29,258,375,anonymous.png,516,741
30,258,436,anonymous.png,516,741
31,206,460,anonymous.png,516,741
32,234,476,anonymous.png,516,741
33,259,478,anonymous.png,516,741
34,288,476,anonymous.png,516,741
35,314,462,anonymous.png,516,741
36,119,297,anonymous.png,516,741
37,145,283,anonymous.png,516,741
38,174,279,anonymous.png,516,741
39,202,300,anonymous.png,516,741
40,183,322,anonymous.png,516,741
41,149,320,anonymous.png,516,741
42,327,300,anonymous.png,516,741
43,360,279,anonymous.png,516,741
44,398,279,anonymous.png,516,741
45,417,300,anonymous.png,516,741
46,389,315,anonymous.png,516,741
47,357,318,anonymous.png,516,741
48,177,599,anonymous.png,516,741
49,201,579,anonymous.png,516,741
50,231,574,anonymous.png,516,741
51,258,580,anonymous.png,516,741
52,287,573,anonymous.png,516,741
53,317,579,anonymous.png,516,741
54,353,599,anonymous.png,516,741
55,336,623,anonymous.png,516,741
56,305,635,anonymous.png,516,741
57,270,636,anonymous.png,516,741
58,237,636,anonymous.png,516,741
59,206,623,anonymous.png,516,741
60,204,600,anonymous.png,516,741
61,236,599,anonymous.png,516,741
62,274,597,anonymous.png,516,741
63,301,600,anonymous.png,516,741
64,330,601,anonymous.png,516,741
65,302,604,anonymous.png,516,741
66,275,602,anonymous.png,516,741
67,236,602,anonymous.png,516,741
68,7,233,anonymous.png,516,741
69,49,112,anonymous.png,516,741
70,138,30,anonymous.png,516,741
71,254,4,anonymous.png,516,741
72,384,36,anonymous.png,516,741
73,465,110,anonymous.png,516,741
74,504,229,anonymous.png,516,741
